,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-10,1.8889139,1.035851,0.8277497,0.8913786,1.0742064,1.1789812,2.58396,1.0900809,1.1358929,1.3421001,4.5878,2.7395954,1.2623883,1.2974738,1.0133271,0.5949477,0.81841516,0.9513189,2.2011049,0.97654754,1.1565711,1.3250715,1.2847433,0.885868,,0.80810523,1.2228047,1.2086384,1.0697362,1.5236175,1.8309921,1.2371123,6.2284985,0.83598787
2020-04-11,1.6860278,0.9925496,0.8233943,0.86598843,0.9022587,1.2157791,2.2799973,1.0018711,0.9686544,1.1156523,5.233894,2.6361742,0.9920764,1.2531006,1.0577165,0.53262293,0.8241745,0.86062855,2.1149435,0.8106925,1.1192758,1.1654892,0.9939668,1.0046628,,0.8598526,0.7484495,0.9530928,0.67452806,1.2475218,1.5725299,0.9959462,5.3278103,0.87487024
2020-04-12,1.6160674,1.1592335,0.7233915,0.81511885,0.732189,1.2161398,2.1565895,1.1835816,1.0531648,0.9407245,6.838636,2.6871917,1.1909951,1.0468221,1.2362338,0.4272591,0.7887425,0.9560563,2.2211156,0.8240215,0.8906155,1.7812952,1.759773,0.79100615,,0.8957978,0.8936603,0.89285845,0.7952376,1.5649606,1.5408522,1.0711635,4.7922807,1.0690461
2020-04-13,1.7956061,1.0879211,0.90610325,1.3068928,0.92651683,1.3664589,2.5710745,1.1537296,1.6076292,0.9428558,6.308059,2.7248418,1.6399401,1.5187567,1.1908606,0.72986317,1.0363176,1.027663,2.592048,0.9579225,1.2638502,2.1759715,2.1204693,0.96917564,,1.1143786,1.4125348,1.4467463,1.262247,1.9749496,0.8226802,1.3795513,4.5570135,1.3470422
2020-04-14,1.8597478,0.9958687,0.8975566,1.9779401,0.95420265,1.4331281,3.1573691,1.1939454,1.1330729,1.1455996,5.1896496,2.6252666,2.178765,1.3850181,1.0719881,0.727085,0.81808835,1.0216804,2.9915848,0.9109651,0.85745084,2.484131,2.577911,1.4396696,,1.96509,1.5831798,2.2235053,1.8924493,2.860169,1.2458531,1.3682449,4.074904,1.2204852
2020-04-15,1.4115558,0.9158194,0.88348615,1.958134,0.98384094,1.2642295,2.1414242,1.2213,0.9508612,0.9909174,4.969201,2.34238,2.1140704,1.0968133,1.0918547,0.53499514,0.8220914,0.90986365,2.1184595,0.8639265,1.0138373,2.4468238,2.4907985,1.3080732,,2.0938048,1.8368814,2.2139227,1.9875597,2.4469173,0.96609396,1.0842751,4.087991,1.1922135
2020-04-16,1.5809474,0.99473506,0.85325134,1.7083417,0.8339101,1.2304828,2.0154269,0.9262956,0.7883806,0.8130998,5.540468,2.773456,1.810886,1.0430101,1.2268474,0.56290597,0.6685294,0.9779431,1.9912776,0.8237185,0.89816576,2.0161352,1.9945031,1.1858981,,1.9738082,1.8740491,1.9882327,1.9201623,2.071103,0.9907188,1.0849361,5.462902,0.82983476
2020-04-17,1.7358682,1.0367906,0.84089786,1.7933924,1.0480258,1.2937992,2.146853,1.097354,0.9736332,1.3179481,5.6801715,2.9833403,1.5587488,1.3468901,1.1843736,0.6126232,0.7863445,1.0178988,1.9417778,1.0224389,1.0228066,1.5646725,1.3853052,1.4706489,,1.7681339,2.042656,1.9567375,1.9543515,2.046825,2.2150621,1.185885,6.5970597,0.8345864
2020-04-18,1.6186748,0.9854715,0.7769075,2.0594754,1.0868542,1.1791596,2.3765862,1.1342998,0.99947596,1.5707581,5.505918,2.590542,1.9986217,1.2120657,0.9648743,0.7184199,0.7689026,0.9312402,2.1614397,0.995685,1.1776402,2.0367947,2.2524896,1.748224,,1.766536,1.4841061,2.0371675,1.7622261,2.3093424,1.9395264,1.0892763,5.328077,0.98199654
2020-04-19,1.4777881,0.8159753,0.88285035,1.5972798,0.9687735,1.1099343,1.7477034,0.9340628,0.99335843,1.4588164,5.137971,2.4140341,1.9485066,1.1230189,0.87252694,0.5806187,0.7164203,0.8091251,1.7849072,0.9832125,1.0017385,1.3160751,1.5324175,1.3156403,,1.202832,1.0693638,1.9649934,1.5260227,1.7420433,1.6603905,0.9773176,4.0490437,0.8416981
