,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-04-07,1.5659453210128635,1.5623245841546822,1.207411200991979,1.3294269637427156,1.0000000000000018,1.7708368805623893,1.6830622983720493,1.383585638633603,1.5715079232835674,1.370065598954187,2.2181592778548227,0.37767532400833304,,1.965900200817325,,2.49253629081562,0.49085298160775626,,,1.3835856386336003,,-0.03751161015210158,,,,10.704060527839234,,,,,,,
2020-04-08,1.6913748215368187,1.4074002308101772,1.6044104061129207,1.4275141340411448,1.5715079232835691,1.9659002008173125,3.158109517581612,1.3733554591502593,1.0,1.0000000000000027,0.6056077224662451,0.3487197811115008,1.6512802188885027,1.903539295925997,1.848744705430092,1.6154837278956347,2.000425495750032,,2.648962499189375,1.7370122687959055,,,,,,,,,,,,,
2020-04-09,1.480486416696177,1.4737294069418105,1.3889138974990587,1.414845166489199,0.7171620975547288,1.683062298372052,1.831927886591214,1.0000000000000009,2.5866015942980454,2.1673425251467213,1.0000000000000009,0.3169377016279533,-1.0524486386862613,4.124009718398938,1.0000000000000018,1.2978835782619846,-1.6493879949393957,,,2.037511610152108,,,,,2.648962499189375,,,,,,,,
2020-04-10,1.8342893608314448,1.408043455131244,2.455855989336664,1.7945394322942878,1.2828379024452747,2.2736048948801812,2.2853056895437174,2.063802697690913,2.8694394967433183,1.0000000000000027,1.7779779161673526,0.28189387857429526,2.4011684197977585,1.683062298372052,-1.7181842021734068,2.131929352807333,1.5715079232835691,,,2.8694394967433166,1.5091470183922473,,,6.6765115135143045,,4.124009718398936,,,,,,,
2020-04-11,1.506921793878309,1.6146729092581555,1.5091470183922535,1.09622031002867,2.3343425172605548,3.416578397337913,3.052448638686248,1.666792685849563,0.5555182235958762,1.0000000000000027,1.616839857116429,-0.5571588915431338,-6.834621031095917,1.6512802188885045,,1.5333978472517806,2.0774545759058016,,1.0000000000000018,2.3872726370192296,,2.037511610152105,,,,7.580050809440296,,,,,,,
2020-04-12,1.2804342626419718,1.4497428152527707,1.6512802188884983,1.2847555793197198,1.0000000000000018,1.6667926858495576,4.208602120782422,0.6705730362572853,2.6990519980597414,1.332031372642418,1.7060319507764925,-0.7522840013560819,3.1581095175816127,2.2181592778548174,,2.250831404701909,0.47163540824014394,,2.4750472192095705,2.0186309599539944,,1.965900200817325,,,2.4750472192095705,4.124009718398943,6.6765115135143045,,,,,,
2020-04-13,1.1755770996743173,1.770420901004778,1.3146199819288285,1.6427358182570906,2.218159277854811,3.2508250882285346,1.9771406670975784,1.6512802188884974,1.7779779161673517,2.3542147704197243,1.451652071055098,1.0000000000000036,-0.03751161015210336,2.120597907429511,,1.4706325511857923,-2.673099702544876,,2.3343425172605485,1.9495163487426534,-0.03751161015210158,0.03409979918267858,,,,7.580050809440293,,,,,,,
2020-04-14,1.2796802763494224,1.36987388247546,1.7569410977838622,1.4416770082889645,0.034099799182691015,2.938575439711469,3.708928003489123,1.0000000000000009,1.3733554591502584,1.197186358344342,1.43753560905746,,,2.037511610152105,2.86943949674332,1.4553246838778442,2.3343425172605548,-2.1240097183989337,2.2181592778548174,2.3134625730471594,0.45091001585405976,,,,2.3343425172605485,5.458352235659489,,,,,,,
2020-04-15,1.218186234233782,1.4853538052422781,1.6479305358960872,1.1728417015121888,1.2477940793916105,1.7060319507764934,1.6335922822336917,1.3146199819288213,,1.3862313912636095,1.937152757451531,,,1.0000000000000018,,1.332031372642417,2.7896672011383847,,,2.2007355046039514,0.4284920767164344,,,,5.342168996253753,4.867547272794213,-4.676511513514301,,,,,,
2020-04-16,1.7112888834180957,1.1238946138777468,1.4158721617948284,1.0856271782441098,1.482806464996374,3.2235301973731048,1.2456203351127302,1.3077046940628572,0.6266445408497416,1.189192068334127,2.15928265157926,,2.0375116101521034,1.965900200817325,1.0000000000000018,1.217058611503516,1.0000000000000018,,-1.5525017951153606,2.4558559893366727,,1.965900200817325,,,1.903539295925997,3.226905724815624,,,,,,,
