,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-15,296.67316,284.35684,287.88467,295.13217,291.3393,295.2555,297.59412,288.4801,296.1658,289.624,296.72055,296.8941,293.71127,293.14035,290.62518,289.07117,290.0518,291.84787,297.5286,288.48907,293.25974,295.80685,295.05316,295.7111,,296.43195,295.98624,294.48593,295.5645,295.17038,283.61572,292.8321,298.9628,284.5112
2020-04-16,297.12155,283.36243,287.8275,295.21655,289.9923,294.86176,297.90363,287.8495,296.23422,288.51636,296.66998,297.14856,293.2322,292.5061,289.72864,287.17136,289.44196,290.97278,298.36295,287.30713,292.11093,294.33554,294.40753,295.37192,,296.82443,295.9584,294.44455,295.8276,295.49442,281.7424,292.15765,299.20892,283.11194
2020-04-17,297.8612,284.92105,288.53152,295.20248,290.42505,295.66946,298.32037,290.09216,296.88516,289.35068,297.25247,296.82034,294.5343,293.0785,291.3543,288.19745,290.15454,293.15634,298.82196,288.57654,292.90338,295.94635,296.33286,294.28458,,295.98953,296.88123,295.90625,295.96783,297.21378,282.90433,293.2329,299.2066,285.385
2020-04-18,298.26184,285.05093,288.8588,293.6606,290.0245,296.29828,299.04877,288.96512,296.83035,288.24857,297.41827,297.70203,293.8438,292.32266,291.36484,288.23358,290.83713,293.48227,299.44162,287.80194,292.48438,296.69296,296.3364,292.6341,,295.4153,295.88388,295.05066,295.21094,297.02063,281.34668,293.89975,299.50165,284.54352
2020-04-19,297.39075,285.15878,289.0126,293.58206,289.88287,295.9033,298.36996,289.5093,296.57516,288.87234,297.65735,297.60272,293.63422,292.2312,291.4466,288.85822,290.45404,292.81595,298.91528,288.6016,292.59348,295.2011,294.89737,292.99985,,295.32764,295.5,294.7913,295.1884,296.14136,282.07248,293.40237,299.63333,285.42874
2020-04-20,298.0249,285.04254,287.6052,293.20898,289.71732,296.78027,298.84534,288.6613,296.69202,287.8619,297.86545,298.00464,293.34247,292.39136,292.29382,287.1289,288.88553,292.3684,299.377,287.56824,292.05768,295.50244,294.9652,293.01318,,294.98514,295.65326,294.46823,294.97665,296.70605,281.24728,292.93796,299.53418,284.19476
2020-04-21,297.45258,285.6506,289.2338,294.1534,290.36392,296.43387,298.2303,290.31277,297.0529,289.12903,297.55316,297.89813,294.56226,293.22705,292.11157,289.16965,291.07855,292.91333,298.42035,288.83084,293.35284,295.37833,295.51672,294.1029,,295.20856,296.113,295.1879,295.25516,296.6771,282.44052,293.4354,299.65106,286.03452
2020-04-22,296.98773,284.9992,289.4469,294.29895,289.9364,295.11963,297.62762,289.8573,296.87488,288.44772,297.5748,296.5198,295.0859,292.5212,291.3278,288.642,291.2083,293.0457,298.1565,288.62115,293.2358,295.31277,295.7181,293.33868,,296.18805,296.40262,295.6958,295.6436,296.85425,281.31415,293.39066,299.36337,285.7466
2020-04-23,297.4698,285.57568,288.85822,294.27402,290.34677,295.88986,297.8732,289.09244,296.63242,289.3253,297.78284,297.855,294.3578,293.08377,291.26495,287.47437,290.5392,293.00626,298.52365,288.1429,292.74728,294.9835,294.8566,294.34433,,295.541,295.90997,294.8635,294.88156,295.9817,282.358,293.2693,299.96597,285.019
2020-04-24,297.82184,284.96185,288.87207,295.22202,291.19305,296.27136,298.4025,288.76288,296.66415,289.8619,297.37686,297.79025,294.15045,293.26886,291.44308,289.47626,290.8998,293.19864,299.02145,288.95377,293.1047,295.65515,295.47385,295.0581,,296.23712,296.1841,295.2714,295.83167,296.04755,283.36032,293.38895,299.98453,284.62924
2020-04-25,297.40714,284.46207,289.36658,295.4898,291.09595,295.4491,298.0294,290.0671,296.46512,290.49362,297.1011,297.4415,294.8023,293.44666,291.50345,289.02386,290.5411,292.53262,298.4883,288.75473,293.198,295.40866,295.7229,295.12112,,296.357,296.64655,295.75873,295.97525,295.42194,283.73798,292.98996,299.58417,286.06906
2020-04-26,298.36365,284.11246,288.4349,294.6715,290.32877,296.29803,298.71545,288.86237,296.62616,288.42523,298.0985,297.7911,293.34506,292.77188,291.5909,288.42755,290.25504,293.22745,299.41953,288.4446,292.7905,296.73563,295.49414,294.07663,,296.60843,297.3651,295.84525,296.2518,297.67746,282.01044,293.4087,299.84042,284.25577
2020-04-27,298.4673,284.97693,288.467,295.26703,290.30746,295.9995,299.2102,289.93945,297.11874,289.9426,297.337,297.66815,295.46817,292.86743,291.09512,289.47174,290.55307,293.3165,299.5241,289.16895,293.08688,295.50504,296.25784,294.08057,,296.3372,296.85623,296.7456,296.05228,296.76053,282.61642,293.9563,299.91922,285.8978
2020-04-28,298.25302,285.08795,289.59314,294.54947,291.17682,296.29813,299.17526,289.92377,297.45148,290.01196,296.9398,298.04056,294.6929,293.22293,291.64862,289.80484,291.8045,293.14954,299.80478,289.3316,293.74048,296.14105,296.26645,294.03165,,295.9363,295.91534,296.009,295.6269,296.89807,283.5344,293.67276,299.83368,286.05038
2020-04-29,298.23,285.3343,288.6429,294.6368,291.50934,296.91663,298.97894,289.7155,297.29773,290.09897,297.9188,298.31702,293.7372,293.35422,292.26965,289.70575,291.3803,293.06982,299.65182,289.4627,293.68875,296.6072,294.92673,294.7141,,296.19577,296.06628,294.8139,295.28485,296.9773,283.62173,293.70544,299.76572,285.8157
2020-04-30,298.15604,285.34326,289.21198,294.78595,291.26465,297.12955,299.18036,289.50403,297.47202,290.1404,297.88675,298.4145,293.9875,293.0739,292.64337,289.9024,291.29877,293.11877,299.76447,289.0843,293.80548,295.46237,294.78415,294.26404,,296.10562,295.97003,295.2579,295.53815,296.8597,283.49643,294.01337,299.86005,285.13504
