,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-11,301.19272,289.57187,293.95917,298.00717,293.65717,300.52582,301.7386,293.6702,299.24625,293.8269,300.79337,301.09225,297.70502,295.3342,296.35257,292.2764,293.9961,296.99426,302.4616,293.0513,295.6743,299.70547,299.45688,297.07956,,299.20816,298.79333,299.08627,299.0952,300.3608,286.23853,297.10916,301.6514,289.14816
2020-04-12,301.4134,289.9009,294.04697,297.42535,293.39877,300.89557,301.61722,293.77887,299.3664,293.0377,300.82904,301.26724,298.47177,295.1193,296.59247,292.68457,294.46405,297.38745,302.29666,292.81918,295.77237,300.90997,300.84113,296.52972,,298.0004,299.74835,298.8291,298.3589,301.20523,285.65176,297.2638,301.6954,289.09943
2020-04-13,301.04477,289.7835,292.89304,299.09268,293.0619,300.55634,301.375,294.00052,298.6207,294.22302,300.19266,301.02216,298.78397,294.87796,296.5493,291.79675,293.48517,297.39948,302.03613,292.75793,295.10236,301.1124,300.8188,298.1037,,299.5473,300.59024,299.82956,299.59357,301.55728,285.48215,296.60535,301.5097,288.94016
2020-04-14,300.72598,289.4361,292.78613,300.12567,293.5181,300.4236,301.39465,293.6377,298.3988,293.58173,299.99292,300.69897,299.19833,295.3071,295.90665,291.87393,292.9393,296.81808,301.73166,292.23288,295.17328,301.00668,300.85483,299.9712,,300.34985,300.5512,300.24875,300.02496,301.28723,286.34122,296.5612,301.09134,288.6526
2020-04-15,300.41663,288.76044,292.8908,300.08118,294.06946,299.6403,301.55798,293.26654,299.9432,293.58688,300.0055,300.18445,299.07584,295.50735,295.57773,292.56168,293.9968,295.9799,301.50214,292.69177,296.0578,301.05283,300.70737,299.38458,,300.79214,300.3366,300.1193,300.21307,301.12234,286.80637,296.7528,301.05856,288.28085
2020-04-16,301.10678,288.62265,293.17886,299.304,293.35565,300.27118,301.98148,293.50275,299.72034,292.95093,299.9884,300.8792,298.78503,295.09396,295.31577,292.10852,293.55203,296.481,302.27335,292.7548,295.7503,300.7325,300.90686,297.9955,,300.2792,300.6283,300.18155,300.1047,301.34973,285.93848,296.953,301.4099,288.01254
2020-04-17,301.20544,288.18787,292.9569,297.26294,293.57455,300.2108,301.86017,292.76428,300.1023,292.8466,300.0847,300.85052,298.0109,295.2611,295.2498,292.28833,293.8169,296.4166,302.38492,292.50977,295.99612,300.322,300.08286,296.11957,,297.42078,299.57935,298.68353,297.98062,300.96075,285.52393,296.94864,301.37924,287.72818
2020-04-18,301.22498,288.51944,292.5527,295.80685,292.24265,300.33926,301.6673,292.62048,298.7433,292.16827,300.13303,301.14478,296.47528,294.0846,295.19458,291.6104,292.88336,296.6555,302.4883,292.1683,294.4741,298.70297,298.15677,294.2954,,297.98065,297.6505,297.43106,297.21848,299.00558,284.48044,296.63657,301.6873,287.6273
2020-04-19,300.0504,288.6134,293.1284,296.60782,293.68378,299.04633,301.31995,292.87506,300.0176,293.18307,300.2727,300.07294,297.36157,295.54822,295.2765,292.573,293.88452,296.20535,301.2808,292.83994,295.88397,298.15878,298.36267,296.73123,,297.3843,297.89307,297.21558,297.30704,299.0043,285.75797,296.57404,301.17267,287.80338
2020-04-20,301.62842,289.5222,293.6363,297.8199,293.88995,300.5922,302.4657,293.97037,300.2227,293.6491,300.41068,301.1994,298.35852,295.73953,296.524,292.3001,293.902,297.60095,302.7805,293.44193,296.03613,299.00766,299.5991,297.8205,,298.35184,298.62543,298.4003,297.56042,299.8007,285.94547,297.52252,301.61423,288.78058
